Peer ID : 5
612dda27-0e6f-11ec-8feb-0dcea3726d40 : 11599691.44 ms

612dda56-0e6f-11ec-8feb-0dcea3726d40 : 11634788.64 ms

612dda6c-0e6f-11ec-8feb-0dcea3726d40 : 11664389.01 ms

612ddab2-0e6f-11ec-8feb-0dcea3726d40 : 11691200.34 ms

612ddac8-0e6f-11ec-8feb-0dcea3726d40 : 11691717.56 ms

612ddad0-0e6f-11ec-8feb-0dcea3726d40 : 11708549.2 ms

612ddaeb-0e6f-11ec-8feb-0dcea3726d40 : 11753680.67 ms

612ddb10-0e6f-11ec-8feb-0dcea3726d40 : 11792462.01 ms

612ddb2e-0e6f-11ec-8feb-0dcea3726d40 : 11807890.02 ms

612ddb41-0e6f-11ec-8feb-0dcea3726d40 : 11819295.4 ms

612ddb5d-0e6f-11ec-8feb-0dcea3726d40 : 11819473.53 ms

612ddb6d-0e6f-11ec-8feb-0dcea3726d40 : 11852234.03 ms

612ddb98-0e6f-11ec-8feb-0dcea3726d40 : 11870040.78 ms

612ddbb3-0e6f-11ec-8feb-0dcea3726d40 : 11879178.76 ms

612ddbc3-0e6f-11ec-8feb-0dcea3726d40 : 11901165.79 ms

612ddbd4-0e6f-11ec-8feb-0dcea3726d40 : 11926681.31 ms

612ddbf6-0e6f-11ec-8feb-0dcea3726d40 : 11927909.2 ms

612ddc1b-0e6f-11ec-8feb-0dcea3726d40 : 11939544.56 ms

612ddc2b-0e6f-11ec-8feb-0dcea3726d40 : 11958722.74 ms

619f0454-0e6f-11ec-8feb-0dcea3726d40 : 11960713.35 ms

619f046e-0e6f-11ec-8feb-0dcea3726d40 : 11973764.88 ms

619f0489-0e6f-11ec-8feb-0dcea3726d40 : 12000778.59 ms

619f0492-0e6f-11ec-8feb-0dcea3726d40 : 12124542.95 ms

619f04df-0e6f-11ec-8feb-0dcea3726d40 : 12181247.64 ms

619f0518-0e6f-11ec-8feb-0dcea3726d40 : 12259087.96 ms

619f053d-0e6f-11ec-8feb-0dcea3726d40 : 12273303.3 ms

619f054c-0e6f-11ec-8feb-0dcea3726d40 : 12386094.98 ms

619f0589-0e6f-11ec-8feb-0dcea3726d40 : 12395039.53 ms

619f05c7-0e6f-11ec-8feb-0dcea3726d40 : 12437584.2 ms

619f05d1-0e6f-11ec-8feb-0dcea3726d40 : 12509586.59 ms

619f060a-0e6f-11ec-8feb-0dcea3726d40 : 12580299.0 ms

619f0631-0e6f-11ec-8feb-0dcea3726d40 : 12668573.04 ms

619f0661-0e6f-11ec-8feb-0dcea3726d40 : 12695964.8 ms

619f0680-0e6f-11ec-8feb-0dcea3726d40 : 12828526.9 ms

619f06c2-0e6f-11ec-8feb-0dcea3726d40 : 12841812.98 ms

619f06de-0e6f-11ec-8feb-0dcea3726d40 : 12848859.71 ms

619f06f5-0e6f-11ec-8feb-0dcea3726d40 : 12881506.71 ms

619f0720-0e6f-11ec-8feb-0dcea3726d40 : 12896172.92 ms

619f072f-0e6f-11ec-8feb-0dcea3726d40 : 12902558.48 ms

619f0748-0e6f-11ec-8feb-0dcea3726d40 : 12918875.66 ms

619f0758-0e6f-11ec-8feb-0dcea3726d40 : 12928056.44 ms

619f0770-0e6f-11ec-8feb-0dcea3726d40 : 12956703.96 ms

619f0795-0e6f-11ec-8feb-0dcea3726d40 : 12961675.96 ms

619f07a0-0e6f-11ec-8feb-0dcea3726d40 : 12991973.88 ms

619f07c9-0e6f-11ec-8feb-0dcea3726d40 : 13028003.1 ms

619f07e3-0e6f-11ec-8feb-0dcea3726d40 : 13064376.65 ms

619f07ff-0e6f-11ec-8feb-0dcea3726d40 : 13118750.19 ms

619f0823-0e6f-11ec-8feb-0dcea3726d40 : 13120186.2 ms

62293a3d-0e6f-11ec-8feb-0dcea3726d40 : 13134737.62 ms

62293a4d-0e6f-11ec-8feb-0dcea3726d40 : 13144896.38 ms

62293a64-0e6f-11ec-8feb-0dcea3726d40 : 13232325.19 ms

62293a94-0e6f-11ec-8feb-0dcea3726d40 : 13250295.73 ms

62293abf-0e6f-11ec-8feb-0dcea3726d40 : 13274134.25 ms

62293ad7-0e6f-11ec-8feb-0dcea3726d40 : 13298270.76 ms

62293af4-0e6f-11ec-8feb-0dcea3726d40 : 13316987.36 ms

62293b13-0e6f-11ec-8feb-0dcea3726d40 : 13354883.31 ms

62293b2a-0e6f-11ec-8feb-0dcea3726d40 : 13359593.4 ms

62293b43-0e6f-11ec-8feb-0dcea3726d40 : 13425605.92 ms

62293b6e-0e6f-11ec-8feb-0dcea3726d40 : 13429838.78 ms

62293b78-0e6f-11ec-8feb-0dcea3726d40 : 13464566.7 ms

62293ba3-0e6f-11ec-8feb-0dcea3726d40 : 13489218.83 ms

62293c13-0e6f-11ec-8feb-0dcea3726d40 : 13622695.68 ms

62293c24-0e6f-11ec-8feb-0dcea3726d40 : 13647945.55 ms

62293c46-0e6f-11ec-8feb-0dcea3726d40 : 13673631.14 ms

62293c64-0e6f-11ec-8feb-0dcea3726d40 : 13690250.48 ms

62293c76-0e6f-11ec-8feb-0dcea3726d40 : 13722607.26 ms

62293c9b-0e6f-11ec-8feb-0dcea3726d40 : 13739101.55 ms

62293cb2-0e6f-11ec-8feb-0dcea3726d40 : 13758940.98 ms

62293cc0-0e6f-11ec-8feb-0dcea3726d40 : 13799307.95 ms

62293ce7-0e6f-11ec-8feb-0dcea3726d40 : 13863810.31 ms

62293d3a-0e6f-11ec-8feb-0dcea3726d40 : 13923928.94 ms

62293d7d-0e6f-11ec-8feb-0dcea3726d40 : 13968574.7 ms

62293d90-0e6f-11ec-8feb-0dcea3726d40 : 13989565.8 ms

62293da0-0e6f-11ec-8feb-0dcea3726d40 : 14016423.56 ms

62293dcb-0e6f-11ec-8feb-0dcea3726d40 : 14070800.99 ms

62293df4-0e6f-11ec-8feb-0dcea3726d40 : 14091777.79 ms

62a6a112-0e6f-11ec-8feb-0dcea3726d40 : 14093293.79 ms

62a6a12e-0e6f-11ec-8feb-0dcea3726d40 : 14141829.29 ms

62a6a14f-0e6f-11ec-8feb-0dcea3726d40 : 14159405.49 ms

62a6a167-0e6f-11ec-8feb-0dcea3726d40 : 14178207.25 ms

62a6a187-0e6f-11ec-8feb-0dcea3726d40 : 14253955.25 ms

62a6a1a6-0e6f-11ec-8feb-0dcea3726d40 : 14268406.19 ms

62a6a1ce-0e6f-11ec-8feb-0dcea3726d40 : 14270974.47 ms

62a6a1e6-0e6f-11ec-8feb-0dcea3726d40 : 14282004.7 ms

62a6a1ef-0e6f-11ec-8feb-0dcea3726d40 : 14329434.5 ms

