Peer ID : 6
612dd8a3-0e6f-11ec-8feb-0dcea3726d40 : 11171408.9 ms

612dd8b1-0e6f-11ec-8feb-0dcea3726d40 : 11181764.48 ms

612dd8c1-0e6f-11ec-8feb-0dcea3726d40 : 11234747.04 ms

612dd8f0-0e6f-11ec-8feb-0dcea3726d40 : 11250889.95 ms

612dd906-0e6f-11ec-8feb-0dcea3726d40 : 11262260.82 ms

612dd924-0e6f-11ec-8feb-0dcea3726d40 : 11267360.21 ms

612dd93b-0e6f-11ec-8feb-0dcea3726d40 : 11272239.64 ms

612dd94e-0e6f-11ec-8feb-0dcea3726d40 : 11302558.89 ms

612dd972-0e6f-11ec-8feb-0dcea3726d40 : 11304207.99 ms

612dd97e-0e6f-11ec-8feb-0dcea3726d40 : 11381865.13 ms

612dd9b9-0e6f-11ec-8feb-0dcea3726d40 : 11419040.55 ms

612dd9d2-0e6f-11ec-8feb-0dcea3726d40 : 11443620.62 ms

612dd9e5-0e6f-11ec-8feb-0dcea3726d40 : 11498528.76 ms

612dda11-0e6f-11ec-8feb-0dcea3726d40 : 11533480.09 ms

612dda27-0e6f-11ec-8feb-0dcea3726d40 : 11599733.79 ms

612dda56-0e6f-11ec-8feb-0dcea3726d40 : 11634831.06 ms

612dda6c-0e6f-11ec-8feb-0dcea3726d40 : 11664431.71 ms

612dda8f-0e6f-11ec-8feb-0dcea3726d40 : 11681766.7 ms

612ddab2-0e6f-11ec-8feb-0dcea3726d40 : 11691244.08 ms

612ddac8-0e6f-11ec-8feb-0dcea3726d40 : 11691762.95 ms

612ddad0-0e6f-11ec-8feb-0dcea3726d40 : 11708592.65 ms

612ddb10-0e6f-11ec-8feb-0dcea3726d40 : 11792505.34 ms

612ddb2e-0e6f-11ec-8feb-0dcea3726d40 : 11807932.92 ms

612ddb41-0e6f-11ec-8feb-0dcea3726d40 : 11819337.7 ms

612ddb5d-0e6f-11ec-8feb-0dcea3726d40 : 11819518.7 ms

612ddb6d-0e6f-11ec-8feb-0dcea3726d40 : 11852277.17 ms

612ddb98-0e6f-11ec-8feb-0dcea3726d40 : 11870087.66 ms

612ddbb3-0e6f-11ec-8feb-0dcea3726d40 : 11879222.33 ms

612ddbc3-0e6f-11ec-8feb-0dcea3726d40 : 11901210.34 ms

612ddbd4-0e6f-11ec-8feb-0dcea3726d40 : 11926724.62 ms

612ddbf6-0e6f-11ec-8feb-0dcea3726d40 : 11927952.33 ms

612ddc1b-0e6f-11ec-8feb-0dcea3726d40 : 11939586.89 ms

619f0454-0e6f-11ec-8feb-0dcea3726d40 : 11960756.05 ms

619f046e-0e6f-11ec-8feb-0dcea3726d40 : 11973808.85 ms

619f0489-0e6f-11ec-8feb-0dcea3726d40 : 12000821.43 ms

619f0492-0e6f-11ec-8feb-0dcea3726d40 : 12124585.3 ms

619f04df-0e6f-11ec-8feb-0dcea3726d40 : 12181290.17 ms

619f04f8-0e6f-11ec-8feb-0dcea3726d40 : 12238021.22 ms

619f0518-0e6f-11ec-8feb-0dcea3726d40 : 12259131.39 ms

619f053d-0e6f-11ec-8feb-0dcea3726d40 : 12273346.16 ms

619f054c-0e6f-11ec-8feb-0dcea3726d40 : 12386138.01 ms

619f0589-0e6f-11ec-8feb-0dcea3726d40 : 12395083.09 ms

619f059f-0e6f-11ec-8feb-0dcea3726d40 : 12433237.32 ms

619f05c7-0e6f-11ec-8feb-0dcea3726d40 : 12437627.82 ms

619f05d1-0e6f-11ec-8feb-0dcea3726d40 : 12509629.76 ms

619f0631-0e6f-11ec-8feb-0dcea3726d40 : 12668616.06 ms

619f0661-0e6f-11ec-8feb-0dcea3726d40 : 12696009.79 ms

619f0680-0e6f-11ec-8feb-0dcea3726d40 : 12828570.65 ms

619f06c2-0e6f-11ec-8feb-0dcea3726d40 : 12841856.63 ms

619f06de-0e6f-11ec-8feb-0dcea3726d40 : 12848902.23 ms

619f06f5-0e6f-11ec-8feb-0dcea3726d40 : 12881551.28 ms

619f0720-0e6f-11ec-8feb-0dcea3726d40 : 12896215.22 ms

619f072f-0e6f-11ec-8feb-0dcea3726d40 : 12902600.72 ms

619f0748-0e6f-11ec-8feb-0dcea3726d40 : 12918919.5 ms

619f0758-0e6f-11ec-8feb-0dcea3726d40 : 12928100.51 ms

619f0770-0e6f-11ec-8feb-0dcea3726d40 : 12956746.49 ms

619f0795-0e6f-11ec-8feb-0dcea3726d40 : 12961718.61 ms

619f07a0-0e6f-11ec-8feb-0dcea3726d40 : 12992016.72 ms

619f07c9-0e6f-11ec-8feb-0dcea3726d40 : 13028045.3 ms

619f07e3-0e6f-11ec-8feb-0dcea3726d40 : 13064420.7 ms

619f07ff-0e6f-11ec-8feb-0dcea3726d40 : 13118794.25 ms

619f0823-0e6f-11ec-8feb-0dcea3726d40 : 13120229.8 ms

62293a3d-0e6f-11ec-8feb-0dcea3726d40 : 13134781.1 ms

62293a4d-0e6f-11ec-8feb-0dcea3726d40 : 13144940.06 ms

62293a64-0e6f-11ec-8feb-0dcea3726d40 : 13232368.55 ms

62293a94-0e6f-11ec-8feb-0dcea3726d40 : 13250339.24 ms

62293abf-0e6f-11ec-8feb-0dcea3726d40 : 13274177.34 ms

62293ad7-0e6f-11ec-8feb-0dcea3726d40 : 13298313.15 ms

62293b13-0e6f-11ec-8feb-0dcea3726d40 : 13354925.63 ms

62293b2a-0e6f-11ec-8feb-0dcea3726d40 : 13359637.75 ms

62293b43-0e6f-11ec-8feb-0dcea3726d40 : 13425649.57 ms

62293b6e-0e6f-11ec-8feb-0dcea3726d40 : 13429881.3 ms

62293b78-0e6f-11ec-8feb-0dcea3726d40 : 13464609.84 ms

62293ba3-0e6f-11ec-8feb-0dcea3726d40 : 13489264.17 ms

62293bbd-0e6f-11ec-8feb-0dcea3726d40 : 13503200.55 ms

62293bcc-0e6f-11ec-8feb-0dcea3726d40 : 13618284.76 ms

62293c13-0e6f-11ec-8feb-0dcea3726d40 : 13622741.47 ms

62293c24-0e6f-11ec-8feb-0dcea3726d40 : 13647988.01 ms

62293c46-0e6f-11ec-8feb-0dcea3726d40 : 13673673.44 ms

62293c64-0e6f-11ec-8feb-0dcea3726d40 : 13690296.53 ms

62293c76-0e6f-11ec-8feb-0dcea3726d40 : 13722650.04 ms

62293c9b-0e6f-11ec-8feb-0dcea3726d40 : 13739144.01 ms

62293cb2-0e6f-11ec-8feb-0dcea3726d40 : 13758985.51 ms

62293cc0-0e6f-11ec-8feb-0dcea3726d40 : 13799351.58 ms

62293d10-0e6f-11ec-8feb-0dcea3726d40 : 13916736.28 ms

62293d3a-0e6f-11ec-8feb-0dcea3726d40 : 13923973.1 ms

62293d50-0e6f-11ec-8feb-0dcea3726d40 : 13961939.63 ms

62293d7d-0e6f-11ec-8feb-0dcea3726d40 : 13968618.62 ms

62293d90-0e6f-11ec-8feb-0dcea3726d40 : 13989608.74 ms

62293da0-0e6f-11ec-8feb-0dcea3726d40 : 14016466.99 ms

62293dcb-0e6f-11ec-8feb-0dcea3726d40 : 14070843.98 ms

62293df4-0e6f-11ec-8feb-0dcea3726d40 : 14091821.11 ms

62a6a12e-0e6f-11ec-8feb-0dcea3726d40 : 14141873.7 ms

62a6a14f-0e6f-11ec-8feb-0dcea3726d40 : 14159449.17 ms

62a6a167-0e6f-11ec-8feb-0dcea3726d40 : 14178249.48 ms

62a6a187-0e6f-11ec-8feb-0dcea3726d40 : 14253998.19 ms

62a6a1a6-0e6f-11ec-8feb-0dcea3726d40 : 14268449.67 ms

62a6a1ce-0e6f-11ec-8feb-0dcea3726d40 : 14271016.76 ms

62a6a1e6-0e6f-11ec-8feb-0dcea3726d40 : 14282047.14 ms

62a6a1ef-0e6f-11ec-8feb-0dcea3726d40 : 14329477.13 ms

