Peer ID : 0
612dda6c-0e6f-11ec-8feb-0dcea3726d40 : 11664638.28 ms

612dda8f-0e6f-11ec-8feb-0dcea3726d40 : 11681973.14 ms

612ddab2-0e6f-11ec-8feb-0dcea3726d40 : 11691072.11 ms

612ddac8-0e6f-11ec-8feb-0dcea3726d40 : 11691799.19 ms

612ddad0-0e6f-11ec-8feb-0dcea3726d40 : 11708798.67 ms

612ddaeb-0e6f-11ec-8feb-0dcea3726d40 : 11753930.13 ms

612ddb10-0e6f-11ec-8feb-0dcea3726d40 : 11792710.78 ms

612ddb2e-0e6f-11ec-8feb-0dcea3726d40 : 11808138.39 ms

612ddb41-0e6f-11ec-8feb-0dcea3726d40 : 11819543.94 ms

612ddb5d-0e6f-11ec-8feb-0dcea3726d40 : 11819722.75 ms

612ddb6d-0e6f-11ec-8feb-0dcea3726d40 : 11852482.32 ms

612ddb98-0e6f-11ec-8feb-0dcea3726d40 : 11870290.75 ms

612ddbb3-0e6f-11ec-8feb-0dcea3726d40 : 11879258.82 ms

612ddbc3-0e6f-11ec-8feb-0dcea3726d40 : 11901414.11 ms

612ddbd4-0e6f-11ec-8feb-0dcea3726d40 : 11926929.86 ms

612ddbf6-0e6f-11ec-8feb-0dcea3726d40 : 11928157.56 ms

612ddc1b-0e6f-11ec-8feb-0dcea3726d40 : 11939415.24 ms

612ddc2b-0e6f-11ec-8feb-0dcea3726d40 : 11958970.96 ms

619f0454-0e6f-11ec-8feb-0dcea3726d40 : 11960963.08 ms

619f046e-0e6f-11ec-8feb-0dcea3726d40 : 11974013.02 ms

619f0489-0e6f-11ec-8feb-0dcea3726d40 : 12000862.86 ms

619f0492-0e6f-11ec-8feb-0dcea3726d40 : 12124625.17 ms

619f04f8-0e6f-11ec-8feb-0dcea3726d40 : 12238228.67 ms

619f0518-0e6f-11ec-8feb-0dcea3726d40 : 12259166.08 ms

619f053d-0e6f-11ec-8feb-0dcea3726d40 : 12273173.64 ms

619f054c-0e6f-11ec-8feb-0dcea3726d40 : 12386344.18 ms

619f0589-0e6f-11ec-8feb-0dcea3726d40 : 12395289.02 ms

619f059f-0e6f-11ec-8feb-0dcea3726d40 : 12433443.68 ms

619f05c7-0e6f-11ec-8feb-0dcea3726d40 : 12437833.04 ms

619f05d1-0e6f-11ec-8feb-0dcea3726d40 : 12509834.73 ms

619f060a-0e6f-11ec-8feb-0dcea3726d40 : 12580549.0 ms

619f0631-0e6f-11ec-8feb-0dcea3726d40 : 12668822.9 ms

619f0661-0e6f-11ec-8feb-0dcea3726d40 : 12696213.84 ms

619f0680-0e6f-11ec-8feb-0dcea3726d40 : 12828775.63 ms

619f06c2-0e6f-11ec-8feb-0dcea3726d40 : 12842062.76 ms

619f06de-0e6f-11ec-8feb-0dcea3726d40 : 12849110.8 ms

619f06f5-0e6f-11ec-8feb-0dcea3726d40 : 12881755.59 ms

619f0720-0e6f-11ec-8feb-0dcea3726d40 : 12896043.21 ms

619f072f-0e6f-11ec-8feb-0dcea3726d40 : 12902806.96 ms

619f0748-0e6f-11ec-8feb-0dcea3726d40 : 12919124.29 ms

619f0758-0e6f-11ec-8feb-0dcea3726d40 : 12928304.76 ms

619f0770-0e6f-11ec-8feb-0dcea3726d40 : 12956952.22 ms

619f0795-0e6f-11ec-8feb-0dcea3726d40 : 12961753.91 ms

619f07a0-0e6f-11ec-8feb-0dcea3726d40 : 12992224.66 ms

619f07c9-0e6f-11ec-8feb-0dcea3726d40 : 13027874.42 ms

619f07e3-0e6f-11ec-8feb-0dcea3726d40 : 13064625.69 ms

619f07ff-0e6f-11ec-8feb-0dcea3726d40 : 13118998.84 ms

619f0823-0e6f-11ec-8feb-0dcea3726d40 : 13120434.99 ms

62293a3d-0e6f-11ec-8feb-0dcea3726d40 : 13134818.99 ms

62293a4d-0e6f-11ec-8feb-0dcea3726d40 : 13145144.85 ms

62293a64-0e6f-11ec-8feb-0dcea3726d40 : 13232573.88 ms

62293a94-0e6f-11ec-8feb-0dcea3726d40 : 13250547.26 ms

62293ad7-0e6f-11ec-8feb-0dcea3726d40 : 13298519.36 ms

62293af4-0e6f-11ec-8feb-0dcea3726d40 : 13317235.6 ms

62293b13-0e6f-11ec-8feb-0dcea3726d40 : 13354964.67 ms

62293b2a-0e6f-11ec-8feb-0dcea3726d40 : 13359843.43 ms

62293b43-0e6f-11ec-8feb-0dcea3726d40 : 13425854.64 ms

62293b6e-0e6f-11ec-8feb-0dcea3726d40 : 13429919.52 ms

62293b78-0e6f-11ec-8feb-0dcea3726d40 : 13464814.93 ms

62293ba3-0e6f-11ec-8feb-0dcea3726d40 : 13489298.85 ms

62293bbd-0e6f-11ec-8feb-0dcea3726d40 : 13503407.06 ms

62293bcc-0e6f-11ec-8feb-0dcea3726d40 : 13618488.53 ms

62293c13-0e6f-11ec-8feb-0dcea3726d40 : 13622944.82 ms

62293c24-0e6f-11ec-8feb-0dcea3726d40 : 13648193.92 ms

62293c46-0e6f-11ec-8feb-0dcea3726d40 : 13673879.42 ms

62293c64-0e6f-11ec-8feb-0dcea3726d40 : 13690331.66 ms

62293c76-0e6f-11ec-8feb-0dcea3726d40 : 13722855.71 ms

62293c9b-0e6f-11ec-8feb-0dcea3726d40 : 13739182.11 ms

62293cb2-0e6f-11ec-8feb-0dcea3726d40 : 13758810.61 ms

62293cc0-0e6f-11ec-8feb-0dcea3726d40 : 13799183.69 ms

62293ce7-0e6f-11ec-8feb-0dcea3726d40 : 13864058.59 ms

62293d10-0e6f-11ec-8feb-0dcea3726d40 : 13916942.96 ms

62293d3a-0e6f-11ec-8feb-0dcea3726d40 : 13924177.54 ms

62293d50-0e6f-11ec-8feb-0dcea3726d40 : 13962149.77 ms

62293d7d-0e6f-11ec-8feb-0dcea3726d40 : 13968823.02 ms

62293d90-0e6f-11ec-8feb-0dcea3726d40 : 13989646.68 ms

62293da0-0e6f-11ec-8feb-0dcea3726d40 : 14016504.69 ms

62293dcb-0e6f-11ec-8feb-0dcea3726d40 : 14070673.47 ms

62293df4-0e6f-11ec-8feb-0dcea3726d40 : 14092027.89 ms

62a6a112-0e6f-11ec-8feb-0dcea3726d40 : 14093543.63 ms

62a6a12e-0e6f-11ec-8feb-0dcea3726d40 : 14141700.95 ms

62a6a14f-0e6f-11ec-8feb-0dcea3726d40 : 14159654.0 ms

62a6a167-0e6f-11ec-8feb-0dcea3726d40 : 14178457.04 ms

62a6a187-0e6f-11ec-8feb-0dcea3726d40 : 14254040.18 ms

62a6a1a6-0e6f-11ec-8feb-0dcea3726d40 : 14268655.32 ms

62a6a1ce-0e6f-11ec-8feb-0dcea3726d40 : 14271055.33 ms

62a6a1ef-0e6f-11ec-8feb-0dcea3726d40 : 14329685.48 ms

